user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
,,,,,,,,,
VisJeremy,Jeremy Vis,8.66342E+17,2017-05-21 17:17,/VisJeremy/status/866342087653904384,2,0,0,Pretty excited to hear some good news from @HarrisJosh at @dunbarheights with @CompassionCA this morning! pic.twitter.com/rYAadfyzsI,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pretty excited to hear some good news from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17467007"" dir=""ltr"" href=""/HarrisJosh""><s>@</s><b>HarrisJosh</b></a> at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""70901480"" dir=""ltr"" href=""/dunbarheights""><s>@</s><b>dunbarheights</b></a> with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> this morning! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rYAadfyzsI"">pic.twitter.com/rYAadfyzsI</a></p>"
,,,,,,,,,
loveismoving,Love is Moving,8.90323E+17,2017-07-26 21:30,/loveismoving/status/890323349678772224,2,0,0,Love is Moving is back in the studio! Stay tuned...more to come! @_godsgal4ever @TyndaleUC @CompassionCA pic.twitter.com/pyxIPUnTjG,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Love is Moving is back in the studio! Stay tuned...more to come! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""307495781"" dir=""ltr"" href=""/_godsgal4ever""><s>@</s><b>_godsgal4ever</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""37916976"" dir=""ltr"" href=""/TyndaleUC""><s>@</s><b>TyndaleUC</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/pyxIPUnTjG"">pic.twitter.com/pyxIPUnTjG</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.90219E+17,2017-07-26 14:35,/CompassionCA/status/890219088152326144,1,0,0,"“I am happy to know my sponsors always wish me a happy birthday and encourage me to study hard.” Yedidya, 11 from Ethiopia  #letterwrittingpic.twitter.com/wMsazxMjHS","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“I am happy to know my sponsors always wish me a happy birthday and encourage me to study hard.” Yedidya, 11 from Ethiopia  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/letterwritting?src=hash""><s>#</s><b>letterwritting</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/wMsazxMjHS"">pic.twitter.com/wMsazxMjHS</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.9021E+17,2017-07-26 14:00,/CompassionCA/status/890210181845590016,0,0,0,Pray for Nasasira in Uganda who has #hemophilia which impairs his body's ability to make blood clots and stop bleeding. #prayeroftheday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for Nasasira in Uganda who has <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/hemophilia?src=hash""><s>#</s><b>hemophilia</b></a> which impairs his body's ability to make blood clots and stop bleeding. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.81996E+17,2017-07-03 22:01,/CompassionCA/status/881996265508175874,3,0,2,These sponsored teens in the Philippines visit a nearby fishing neighbourhood once a week to minister to 50 little children. #givingbackpic.twitter.com/fOQO0r5YAe,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">These sponsored teens in the Philippines visit a nearby fishing neighbourhood once a week to minister to 50 little children. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/givingback?src=hash""><s>#</s><b>givingback</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/fOQO0r5YAe"">pic.twitter.com/fOQO0r5YAe</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.81885E+17,2017-07-03 14:40,/CompassionCA/status/881885329606758400,1,0,0,"Pray for Ruth, 15, in #Rwanda who is on kidney dialysis and needs a transplant. Pray a successful donor is found. #prayeroftheday","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for Ruth, 15, in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Rwanda?src=hash""><s>#</s><b>Rwanda</b></a> who is on kidney dialysis and needs a transplant. Pray a successful donor is found. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
willwalkermusic,Will Walker Music,8.80934E+17,2017-06-30 23:41,/willwalkermusic/status/880934411348447233,1,0,0,This just made my day! My good friend tommyalley (videographer with @compassionca ) just sent me… https://www.instagram.com/p/BV-4ckQjOsC/ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This just made my day! My good friend tommyalley (videographer with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>compassionca</strong></b></a> ) just sent me… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BV-4ckQjOsC/"" dir=""ltr"" href=""https://t.co/ga6I85n2Ex"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BV-4ckQjOsC/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BV-4ckQjOsC/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.80864E+17,2017-06-30 19:00,/CompassionCA/status/880863579783794688,2,0,2,Please pray for those rebuilding homes and livelihoods after a 6.9 magnitude #earthquake struck #Guatemala earlier this month.pic.twitter.com/Jhf81ysR6l,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Please pray for those rebuilding homes and livelihoods after a 6.9 magnitude <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/earthquake?src=hash""><s>#</s><b>earthquake</b></a> struck <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Guatemala?src=hash""><s>#</s><b>Guatemala</b></a> earlier this month.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Jhf81ysR6l"">pic.twitter.com/Jhf81ysR6l</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.8079E+17,2017-06-30 14:06,/CompassionCA/status/880789549668073472,4,0,2,Do you think Canadians are compassionate? See what other Canadians have to say:  https://goo.gl/jyPDcz  #Canadaday #Canada150pic.twitter.com/WI6QG7Y1rz,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Do you think Canadians are compassionate? See what other Canadians have to say:  <a class=""twitter-timeline-link"" data-expanded-url=""https://goo.gl/jyPDcz"" dir=""ltr"" href=""https://t.co/tuwyLeg8Qj"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/jyPDcz""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/jyPDcz</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Canadaday?src=hash""><s>#</s><b>Canadaday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Canada150?src=hash""><s>#</s><b>Canada150</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WI6QG7Y1rz"">pic.twitter.com/WI6QG7Y1rz</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.80546E+17,2017-06-29 21:59,/CompassionCA/status/880546197647179776,1,0,0,"Fredy first learned to play badminton at his Compassion centre, now he is a pro badminton player in #Indonesia! #compassiongrads #graduationpic.twitter.com/LVbCLQZOjs","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Fredy first learned to play badminton at his Compassion centre, now he is a pro badminton player in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Indonesia?src=hash""><s>#</s><b>Indonesia</b></a>! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/compassiongrads?src=hash""><s>#</s><b>compassiongrads</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/graduation?src=hash""><s>#</s><b>graduation</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/LVbCLQZOjs"">pic.twitter.com/LVbCLQZOjs</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.80426E+17,2017-06-29 14:01,/CompassionCA/status/880425912248016896,2,0,0,A Compassion centre in #Brazil completes a new kitchen and bathrooms! Praise God for the donor who made this possible. #prayeroftheday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A Compassion centre in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Brazil?src=hash""><s>#</s><b>Brazil</b></a> completes a new kitchen and bathrooms! Praise God for the donor who made this possible. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.01161E+17,2017-08-25 19:16,/CompassionCA/status/901161258371739649,1,0,0,Pray for children and their families in eastern #Indonesia where severe flooding has caused extensive damage.  #prayeroftheday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for children and their families in eastern <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Indonesia?src=hash""><s>#</s><b>Indonesia</b></a> where severe flooding has caused extensive damage.  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.0112E+17,2017-08-25 16:30,/CompassionCA/status/901119630378401793,2,0,0,"Marion has books, pens, a set, a ruler and a container for juice or water. #whatsinyourbackpack #compassionkids #schoolsuppliespic.twitter.com/hrwFGsUsRi","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Marion has books, pens, a set, a ruler and a container for juice or water. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/whatsinyourbackpack?src=hash""><s>#</s><b>whatsinyourbackpack</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/compassionkids?src=hash""><s>#</s><b>compassionkids</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/schoolsupplies?src=hash""><s>#</s><b>schoolsupplies</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hrwFGsUsRi"">pic.twitter.com/hrwFGsUsRi</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.01092E+17,2017-08-25 14:39,/CompassionCA/status/901091560863010816,2,0,0,How to write a great Christmas card to your Compassion child. https://goo.gl/osFdgd  #compassionkids #letterwriting #Christmascardpic.twitter.com/b3Gd5L14X4,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How to write a great Christmas card to your Compassion child. <a class=""twitter-timeline-link"" data-expanded-url=""https://goo.gl/osFdgd"" dir=""ltr"" href=""https://t.co/ZhFY8iG2IA"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/osFdgd""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/osFdgd</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/compassionkids?src=hash""><s>#</s><b>compassionkids</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/letterwriting?src=hash""><s>#</s><b>letterwriting</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Christmascard?src=hash""><s>#</s><b>Christmascard</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/b3Gd5L14X4"">pic.twitter.com/b3Gd5L14X4</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.00802E+17,2017-08-24 19:30,/CompassionCA/status/900802395344646149,4,1,0,Please pray for floodwaters to recede in southern #Thailand.  Pray for families trying to return home.  #prayeroftheday #flooding,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Please pray for floodwaters to recede in southern <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Thailand?src=hash""><s>#</s><b>Thailand</b></a>.  Pray for families trying to return home.  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b>flooding</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.00733E+17,2017-08-24 14:54,/CompassionCA/status/900732953659142149,1,0,0,Amazing things are happening with our partners in Africa! https://goo.gl/Cc8gnq  #innovationinafricapic.twitter.com/491SkgWuEE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Amazing things are happening with our partners in Africa! <a class=""twitter-timeline-link"" data-expanded-url=""https://goo.gl/Cc8gnq"" dir=""ltr"" href=""https://t.co/I0UNiDHBbE"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/Cc8gnq""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/Cc8gnq</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/innovationinafrica?src=hash""><s>#</s><b>innovationinafrica</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/491SkgWuEE"">pic.twitter.com/491SkgWuEE</a></p>"
,,,,,,,,,
PhilA_Reilly,Philip Reilly,8.67442E+17,2017-05-24 18:08,/PhilA_Reilly/status/867442091479019521,3,0,1,Come join @IJMCanada and @CompassionCA on June 2-3 at @SaanichBaptist exploring our call to Justice and Compassion http://bit.ly/2osj2km pic.twitter.com/9scL8N6dN7,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Come join <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""161815416"" dir=""ltr"" href=""/IJMCanada""><s>@</s><b>IJMCanada</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> on June 2-3 at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""41199316"" dir=""ltr"" href=""/SaanichBaptist""><s>@</s><b>SaanichBaptist</b></a> exploring our call to Justice and Compassion <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2osj2km"" dir=""ltr"" href=""https://t.co/CQBaIcFQ0p"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2osj2km""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2osj2km</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9scL8N6dN7"">pic.twitter.com/9scL8N6dN7</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.13189E+17,2017-09-27 23:49,/CompassionCA/status/913188955029458945,5,0,0,"""Compassion did more than release me from economic poverty they released me from a spiritual poverty."" Jaderzon #VoicesofCompassionpic.twitter.com/kGQrUwIU7d","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""Compassion did more than release me from economic poverty they released me from a spiritual poverty."" Jaderzon <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VoicesofCompassion?src=hash""><s>#</s><b>VoicesofCompassion</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kGQrUwIU7d"">pic.twitter.com/kGQrUwIU7d</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.13133E+17,2017-09-27 20:08,/CompassionCA/status/913133323819601926,4,0,0,"Pray for the family of Elziane, a child in #Brazil who passed away due to an eye tumour.  #prayeroftheday","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for the family of Elziane, a child in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Brazil?src=hash""><s>#</s><b>Brazil</b></a> who passed away due to an eye tumour.  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
_godsgal4ever,alyssa esparaz,9.13127E+17,2017-09-27 19:43,/_godsgal4ever/status/913127007839547392,4,0,0,"Excited to be at @excel_cbc tonight, talking poverty, the gospel, & @CompassionCA! :) https://twitter.com/excel_cbc/status/913044798885548033 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Excited to be at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""366171052"" dir=""ltr"" href=""/excel_cbc""><s>@</s><b>excel_cbc</b></a> tonight, talking poverty, the gospel, &amp; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a>! :) <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/excel_cbc/status/913044798885548033"" dir=""ltr"" href=""https://t.co/DtwyG23hDF"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/excel_cbc/status/913044798885548033""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/excel_cbc/stat</span><span class=""invisible"">us/913044798885548033</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
loveismoving,Love is Moving,9.12791E+17,2017-09-26 21:30,/loveismoving/status/912791394133184512,0,0,0,.@_godsgal4ever on TV last Fri. sharing about @loveismoving magazine. She writes a @CompassionCA column https://buff.ly/2hxwT6b  @SheldonNeil,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""307495781"" dir=""ltr"" href=""/_godsgal4ever""><s>@</s><b>_godsgal4ever</b></a> on TV last Fri. sharing about <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""227869072"" dir=""ltr"" href=""/loveismoving""><s>@</s><b>loveismoving</b></a> magazine. She writes a <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> column <a class=""twitter-timeline-link"" data-expanded-url=""https://buff.ly/2hxwT6b"" dir=""ltr"" href=""https://t.co/H6c0BAyLle"" rel=""nofollow noopener"" target=""_blank"" title=""https://buff.ly/2hxwT6b""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">buff.ly/2hxwT6b</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> @SheldonNeil</p>"
,,,,,,,,,
CompassionCA,Compassion Canada,9.12495E+17,2017-09-26 1:52,/CompassionCA/status/912494954836119553,2,0,0,"Pray for Daniela, 5, in #ElSalvador who has been diagnosed with throat and ear infections and loss of hearing. #prayeroftheday","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for Daniela, 5, in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ElSalvador?src=hash""><s>#</s><b>ElSalvador</b></a> who has been diagnosed with throat and ear infections and loss of hearing. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.88172E+17,2017-07-20 23:01,/CompassionCA/status/888171914031706112,0,0,0,"Pray for children facing critical needs, as well as wisdom for those finding solutions to improve their quality of life. #prayeroftheday","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for children facing critical needs, as well as wisdom for those finding solutions to improve their quality of life. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
Mama2GreatKids,Aimee Esparaz,8.88151E+17,2017-07-20 21:37,/Mama2GreatKids/status/888150834709762049,0,0,1,Check out @_godsgal4ever's latest @loveismoving article! It's about #IsabelsWish meeting her family's @CompassionCA child in Ethiopia. https://twitter.com/loveismoving/status/888149016818614273 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Check out <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""307495781"" dir=""ltr"" href=""/_godsgal4ever""><s>@</s><b>_godsgal4ever</b></a>'s latest <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""227869072"" dir=""ltr"" href=""/loveismoving""><s>@</s><b>loveismoving</b></a> article! It's about <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IsabelsWish?src=hash""><s>#</s><b>IsabelsWish</b></a> meeting her family's <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> child in Ethiopia. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/loveismoving/status/888149016818614273"" dir=""ltr"" href=""https://t.co/crmpczXmpA"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/loveismoving/status/888149016818614273""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/loveismoving/s</span><span class=""invisible"">tatus/888149016818614273</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
loveismoving,Love is Moving,8.88149E+17,2017-07-20 21:30,/loveismoving/status/888149016818614273,0,0,0,"Cancer-stricken Isabel never thought she'd visit her @CompassionCA child - but she did, thanks to @Childrens_wish:http://buff.ly/2u5lOPC ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Cancer-stricken Isabel never thought she'd visit her <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> child - but she did, thanks to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""10452152"" dir=""ltr"" href=""/Childrens_wish""><s>@</s><b>Childrens_wish</b></a>:<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://buff.ly/2u5lOPC"" dir=""ltr"" href=""https://t.co/BhmrwhSkDI"" rel=""nofollow noopener"" target=""_blank"" title=""http://buff.ly/2u5lOPC""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">buff.ly/2u5lOPC</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.88132E+17,2017-07-20 20:21,/CompassionCA/status/888131744272183297,3,0,0,"These girls in #Kenya have #confidence because they know they are #loved, #valued and have a #purpose. #compassionkids #childsponsorshippic.twitter.com/sHmnXvUSAY","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">These girls in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kenya?src=hash""><s>#</s><b>Kenya</b></a> have <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/confidence?src=hash""><s>#</s><b>confidence</b></a> because they know they are <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loved?src=hash""><s>#</s><b>loved</b></a>, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/valued?src=hash""><s>#</s><b>valued</b></a> and have a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/purpose?src=hash""><s>#</s><b>purpose</b></a>. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/compassionkids?src=hash""><s>#</s><b>compassionkids</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/childsponsorship?src=hash""><s>#</s><b>childsponsorship</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/sHmnXvUSAY"">pic.twitter.com/sHmnXvUSAY</a></p>"
,,,,,,,,,
