user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
,,,,,,,,,
AniArmenian,Ani Armenian,7.94572E+17,2016-11-04 16:09,/AniArmenian/status/794572193300680704,1,0,0,@CanWaCH @PlanCanada adolescent girls are some of the most vulnerable in the world pic.twitter.com/L6TLz3YfCr,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1583711664"" dir=""ltr"" href=""/CanWaCH""><s>@</s><b>CanWaCH</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a> adolescent girls are some of the most vulnerable in the world <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/L6TLz3YfCr"">pic.twitter.com/L6TLz3YfCr</a></p>"
,,,,,,,,,
glenpyle,Glen Pyle,7.94564E+17,2016-11-04 15:37,/glenpyle/status/794564147321118720,3,0,1,In 2015 Kepler & Radley raised $500+ selling homemade gift boxes for @PlanCanada #BecauseIAmAGirl. In #OVC 2day 2 kick off 2016 #fundraisingpic.twitter.com/ox6UdHjKx9,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In 2015 Kepler &amp; Radley raised $500+ selling homemade gift boxes for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BecauseIAmAGirl?src=hash""><s>#</s><b>BecauseIAmAGirl</b></a>. In <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OVC?src=hash""><s>#</s><b>OVC</b></a> 2day 2 kick off 2016 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fundraising?src=hash""><s>#</s><b>fundraising</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ox6UdHjKx9"">pic.twitter.com/ox6UdHjKx9</a></p>"
,,,,,,,,,
PlanCanada,Plan Int'l Canada,7.94547E+17,2016-11-04 14:30,/PlanCanada/status/794547279059263490,13,0,4,"Hello from kids in a community supported by Plan Int'l in #Laos! Here, we're working on water/hygiene projects to improve community health.pic.twitter.com/9chd3a2UBf","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hello from kids in a community supported by Plan Int'l in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Laos?src=hash""><s>#</s><b>Laos</b></a>! Here, we're working on water/hygiene projects to improve community health.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9chd3a2UBf"">pic.twitter.com/9chd3a2UBf</a></p>"
,,,,,,,,,
EffieGib,Mrs. FE 🇨🇦 🇬🇷,7.94534E+17,2016-11-04 13:36,/EffieGib/status/794533849887817732,2,0,0,@RonaAmbrose @LisaRaitt2011 @MaximeBernier look at Europe & devastation occurring due to mass migration &Sharia Law! Don't allow this in ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""277155475"" dir=""ltr"" href=""/RonaAmbrose""><s>@</s><b>RonaAmbrose</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""274036726"" dir=""ltr"" href=""/LisaRaitt2011""><s>@</s><b>LisaRaitt2011</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2791988124"" dir=""ltr"" href=""/MaximeBernier""><s>@</s><b>MaximeBernier</b></a> look at Europe &amp; devastation occurring due to mass migration &amp;Sharia Law! Don't allow this in <img alt=""🇨🇦"" aria-label=""Emoji: Flag of Canada"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1e8-1f1e6.png"" title=""Flag of Canada""/></p>"
,,,,,,,,,
EffieGib,Mrs. FE 🇨🇦 🇬🇷,7.94533E+17,2016-11-04 13:33,/EffieGib/status/794532902692417537,1,0,2,@RonaAmbrose this issue must be addressed! Why r politicians allowing this to happen in Canada? It's a disservice &danger to all Canadians!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""277155475"" dir=""ltr"" href=""/RonaAmbrose""><s>@</s><b>RonaAmbrose</b></a> this issue must be addressed! Why r politicians allowing this to happen in Canada? It's a disservice &amp;danger to all Canadians!</p>"
,,,,,,,,,
CanadaDev,Development Canada,7.94527E+17,2016-11-04 13:08,/CanadaDev/status/794526828136374272,11,0,8,Canada & @PlanCanada will improve #health & rights of women & girls in #Mozambique http://news.gc.ca/web/article-en.do?mthd=index&crtr.page=1&nid=1147609 …pic.twitter.com/tPpp6x4jAx,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Canada &amp; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a> will improve <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/health?src=hash""><s>#</s><b>health</b></a> &amp; rights of women &amp; girls in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mozambique?src=hash""><s>#</s><b>Mozambique</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://news.gc.ca/web/article-en.do?mthd=index&amp;crtr.page=1&amp;nid=1147609"" dir=""ltr"" href=""https://t.co/YPlHAeF1mX"" rel=""nofollow noopener"" target=""_blank"" title=""http://news.gc.ca/web/article-en.do?mthd=index&amp;crtr.page=1&amp;nid=1147609""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">news.gc.ca/web/article-en</span><span class=""invisible"">.do?mthd=index&amp;crtr.page=1&amp;nid=1147609</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/tPpp6x4jAx"">pic.twitter.com/tPpp6x4jAx</a></p>"
,,,,,,,,,
DevCanada,Développement Canada,7.94527E+17,2016-11-04 13:08,/DevCanada/status/794526673614045184,4,0,1,Canada & @PlanCanada amélioreront #santé & droits des femmes & des filles au #Mozambique http://nouvelles.gc.ca/web/article-fr.do?mthd=index&crtr.page=1&nid=1147609 …pic.twitter.com/Bnn1Tkscw5,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Canada &amp; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a> amélioreront <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sant%C3%A9?src=hash""><s>#</s><b>santé</b></a> &amp; droits des femmes &amp; des filles au <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mozambique?src=hash""><s>#</s><b>Mozambique</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://nouvelles.gc.ca/web/article-fr.do?mthd=index&amp;crtr.page=1&amp;nid=1147609"" dir=""ltr"" href=""https://t.co/EN4yeVL2ER"" rel=""nofollow noopener"" target=""_blank"" title=""http://nouvelles.gc.ca/web/article-fr.do?mthd=index&amp;crtr.page=1&amp;nid=1147609""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">nouvelles.gc.ca/web/article-fr</span><span class=""invisible"">.do?mthd=index&amp;crtr.page=1&amp;nid=1147609</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Bnn1Tkscw5"">pic.twitter.com/Bnn1Tkscw5</a></p>"
,,,,,,,,,
PlanPy,Plan Int. Paraguay,7.94521E+17,2016-11-04 12:45,/PlanPy/status/794521021185261568,2,0,1,"Summary Video - October 11 Day of the Girl, in Paraguay more than100 girls Took Over 40 Institutions #girlstakeover @PlanCanada @PlanFrancepic.twitter.com/Q9t2I3MI3a","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Summary Video - October 11 Day of the Girl, in Paraguay more than100 girls Took Over 40 Institutions <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/girlstakeover?src=hash""><s>#</s><b>girlstakeover</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""93040724"" dir=""ltr"" href=""/PlanFrance""><s>@</s><b>PlanFrance</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Q9t2I3MI3a"">pic.twitter.com/Q9t2I3MI3a</a></p>"
,,,,,,,,,
_aaronsanderson,Aaron Sanderson,7.9451E+17,2016-11-04 12:01,/_aaronsanderson/status/794509945446219776,1,0,0,Lovin' me some @aliciakeys this morning. Giving me energy to advocate for @biaagcanada with @PlanCanada #genderequity @weareheremvmt,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Lovin' me some <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""35094637"" dir=""ltr"" href=""/aliciakeys""><s>@</s><b>aliciakeys</b></a> this morning. Giving me energy to advocate for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""44375245"" dir=""ltr"" href=""/biaagcanada""><s>@</s><b>biaagcanada</b></a> with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/genderequity?src=hash""><s>#</s><b>genderequity</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2792194998"" dir=""ltr"" href=""/weareheremvmt""><s>@</s><b>weareheremvmt</b></a></p>"
,,,,,,,,,
criseboro,Caroline Riseboro,7.94482E+17,2016-11-04 10:12,/criseboro/status/794482357952741376,13,0,2,Off 2 #montreal bright &early to speak at @CanWaCH conference on changing women&girls position not just condition. @PlanCanada @biaagcanadapic.twitter.com/T5nJTDa6Bl,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Off 2 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/montreal?src=hash""><s>#</s><b>montreal</b></a> bright &amp;early to speak at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1583711664"" dir=""ltr"" href=""/CanWaCH""><s>@</s><b>CanWaCH</b></a> conference on changing women&amp;girls position not just condition. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""44375245"" dir=""ltr"" href=""/biaagcanada""><s>@</s><b>biaagcanada</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/T5nJTDa6Bl"">pic.twitter.com/T5nJTDa6Bl</a></p>"
,,,,,,,,,
HSSSpreadTheNet,Mica Prazak,7.97475E+17,2016-11-12 16:23,/HSSSpreadTheNet/status/797474927204937729,2,1,0,"@JustinTrudeau @Canada @PlanCanada
https://youtu.be/Afc4erasoHw 

Dear Mr. Prime Minister,

We need your help. We made you a video.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14260960"" dir=""ltr"" href=""/JustinTrudeau""><s>@</s><b>JustinTrudeau</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2459609448"" dir=""ltr"" href=""/Canada""><s>@</s><b>Canada</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/Afc4erasoHw"" dir=""ltr"" href=""https://t.co/ektVzOZNPG"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/Afc4erasoHw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/Afc4erasoHw</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>

Dear Mr. Prime Minister,

We need your help. We made you a video.</p>"
,,,,,,,,,
PlanCanada,Plan Int'l Canada,7.97186E+17,2016-11-11 21:15,/PlanCanada/status/797186087861030912,7,0,8,We've been seeing so much support for our Because I am a Girl mvmnt from our friends @IBMCanada & their #IBMPartners–Thank you! @biaagcanada,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We've been seeing so much support for our Because I am a Girl mvmnt from our friends <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""703481138"" dir=""ltr"" href=""/IBMCanada""><s>@</s><b>IBMCanada</b></a> &amp; their <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMPartners?src=hash""><s>#</s><b>IBMPartners</b></a>–Thank you! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""44375245"" dir=""ltr"" href=""/biaagcanada""><s>@</s><b>biaagcanada</b></a></p>"
,,,,,,,,,
criseboro,Caroline Riseboro,7.97149E+17,2016-11-11 18:48,/criseboro/status/797149045609336832,1,0,2,Thx to all the Cdn leaders for their support of #girlsempowerment & @PlanCanada's #GirlsBelongHere initiative.https://twitter.com/PlanCanada/status/797148411892035584 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Thx to all the Cdn leaders for their support of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/girlsempowerment?src=hash""><s>#</s><b>girlsempowerment</b></a> &amp; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a>'s <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GirlsBelongHere?src=hash""><s>#</s><b>GirlsBelongHere</b></a> initiative.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/PlanCanada/status/797148411892035584"" dir=""ltr"" href=""https://t.co/vSEie6ZV35"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/PlanCanada/status/797148411892035584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/PlanCanada/sta</span><span class=""invisible"">tus/797148411892035584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
PlanCanada,Plan Int'l Canada,7.97148E+17,2016-11-11 18:46,/PlanCanada/status/797148411892035584,16,0,19,THIS is the inspiring impact of #girlsempowerment in Canada & across the globe! #GirlsBelongHerehttps://www.youtube.com/watch?v=r_NbhAZP6JQ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">THIS is the inspiring impact of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/girlsempowerment?src=hash""><s>#</s><b>girlsempowerment</b></a> in Canada &amp; across the globe! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GirlsBelongHere?src=hash""><s>#</s><b>GirlsBelongHere</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.youtube.com/watch?v=r_NbhAZP6JQ"" dir=""ltr"" href=""https://t.co/c7EWnr76Dn"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=r_NbhAZP6JQ""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=r_NbhA</span><span class=""invisible"">ZP6JQ</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
PlanCanada,Plan Int'l Canada,7.97108E+17,2016-11-11 16:06,/PlanCanada/status/797108149106962432,3,0,2,Amazing @HSSSpreadTheNet! Great to see so much support for the fight to #endmalaria. Thx for accepting the #SpreadtheNet Student Challenge.https://twitter.com/HSSSpreadTheNet/status/796879631710232576 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Amazing <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""796875691782524928"" dir=""ltr"" href=""/HSSSpreadTheNet""><s>@</s><b>HSSSpreadTheNet</b></a>! Great to see so much support for the fight to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/endmalaria?src=hash""><s>#</s><b>endmalaria</b></a>. Thx for accepting the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SpreadtheNet?src=hash""><s>#</s><b>SpreadtheNet</b></a> Student Challenge.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/HSSSpreadTheNet/status/796879631710232576"" dir=""ltr"" href=""https://t.co/PczVDF16l3"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/HSSSpreadTheNet/status/796879631710232576""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/HSSSpreadTheNe</span><span class=""invisible"">t/status/796879631710232576</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
PlanCanada,Plan Int'l Canada,7.97107E+17,2016-11-11 16:02,/PlanCanada/status/797107135851204613,0,0,0,We love all the enthusiasm! Thank you all for joining the fight to #endmalaria w/ our #SpreadtheNet Student Challenge.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We love all the enthusiasm! Thank you all for joining the fight to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/endmalaria?src=hash""><s>#</s><b>endmalaria</b></a> w/ our <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SpreadtheNet?src=hash""><s>#</s><b>SpreadtheNet</b></a> Student Challenge.</p>"
,,,,,,,,,
ranbirpuar,Ranbir Puar,7.97102E+17,2016-11-11 15:42,/ranbirpuar/status/797102283938996225,3,0,2,This is my kind of catalogue.  Gifts of Hope.  .@planglobal .@plancanada #alittlegoesalongway… https://www.instagram.com/p/BMrOA9HDgaY/ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This is my kind of catalogue.  Gifts of Hope.  .<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""59560250"" dir=""ltr"" href=""/PlanGlobal""><s>@</s><b>planglobal</b></a> .<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>plancanada</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/alittlegoesalongway?src=hash""><s>#</s><b>alittlegoesalongway</b></a>… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BMrOA9HDgaY/"" dir=""ltr"" href=""https://t.co/fx4tcKlRHI"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BMrOA9HDgaY/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BMrOA9HDgaY/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
,,,,,,,,,
HSSSpreadTheNet,Mica Prazak,7.9688E+17,2016-11-11 0:58,/HSSSpreadTheNet/status/796879631710232576,3,0,0,"@PlanCanada , @rickmercer
https://youtu.be/g7Lu9BP8laY 

Handsworth Secondary School has accepted the Spread the Net Challenge!

New video!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a> , <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17881732"" dir=""ltr"" href=""/rickmercer""><s>@</s><b>rickmercer</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/g7Lu9BP8laY"" dir=""ltr"" href=""https://t.co/D0Qi4AUQ0V"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/g7Lu9BP8laY""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/g7Lu9BP8laY</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>

Handsworth Secondary School has accepted the Spread the Net Challenge!

New video!</p>"
,,,,,,,,,
HSSSpreadTheNet,Mica Prazak,7.96879E+17,2016-11-11 0:55,/HSSSpreadTheNet/status/796878878086074368,2,1,0,"@PlanCanada 

Handsworth is off to a great start. Many more events to come. Thanks everyone for their support so far! pic.twitter.com/UEUeVCFC3B","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a> 

Handsworth is off to a great start. Many more events to come. Thanks everyone for their support so far! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/UEUeVCFC3B"">pic.twitter.com/UEUeVCFC3B</a></p>"
,,,,,,,,,
criseboro,Caroline Riseboro,7.99738E+17,2016-11-18 22:15,/criseboro/status/799737774635175938,7,0,6,"A must watch for anyone who’s looking to give meaningful, #ethicalgifts this holiday. @PlanCanada #GiftsofHopehttps://www.youtube.com/watch?v=tMDsS4mfqfE …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A must watch for anyone who’s looking to give meaningful, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ethicalgifts?src=hash""><s>#</s><b>ethicalgifts</b></a> this holiday. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GiftsofHope?src=hash""><s>#</s><b>GiftsofHope</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.youtube.com/watch?v=tMDsS4mfqfE"" dir=""ltr"" href=""https://t.co/tBGyIOi54h"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=tMDsS4mfqfE""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=tMDsS4</span><span class=""invisible"">mfqfE</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
PlanCanada,Plan Int'l Canada,7.99681E+17,2016-11-18 18:28,/PlanCanada/status/799680665658814464,2,0,2,See how #GiftsofHope can bring joy to your loved ones & empowerment to children around the world! http://bit.ly/2g495Yx  #holidayshoppingpic.twitter.com/BqI1iO8Syz,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">See how <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GiftsofHope?src=hash""><s>#</s><b>GiftsofHope</b></a> can bring joy to your loved ones &amp; empowerment to children around the world! <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2g495Yx"" dir=""ltr"" href=""https://t.co/jjYuCE31I5"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2g495Yx""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2g495Yx</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/holidayshopping?src=hash""><s>#</s><b>holidayshopping</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BqI1iO8Syz"">pic.twitter.com/BqI1iO8Syz</a></p>"
,,,,,,,,,
PlanCanada,Plan Int'l Canada,7.9963E+17,2016-11-18 15:06,/PlanCanada/status/799629839082913792,0,0,1,"Amazing, a big thank you to your students for championing our work to protect children's rights around the world.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Amazing, a big thank you to your students for championing our work to protect children's rights around the world.</p>"
,,,,,,,,,
MrsJacobs302,Shoshanna Jacobs,7.99433E+17,2016-11-18 2:05,/MrsJacobs302/status/799433389409443842,2,1,0,Awesome cards designed by Leslieville students to help raise money for @PlanCanada. Feeling privileged to get to teach some of them! pic.twitter.com/LkG4nlwQqh,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Awesome cards designed by Leslieville students to help raise money for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a>. Feeling privileged to get to teach some of them! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/LkG4nlwQqh"">pic.twitter.com/LkG4nlwQqh</a></p>"
,,,,,,,,,
MrsJacobs302,Shoshanna Jacobs,7.99433E+17,2016-11-18 2:03,/MrsJacobs302/status/799432724419321857,2,0,0,Went to Leslieville Wanderlust tonight to buy some cards from one of my students who is raising money for @PlanCanada. So  impressed!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Went to Leslieville Wanderlust tonight to buy some cards from one of my students who is raising money for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20016977"" dir=""ltr"" href=""/PlanCanada""><s>@</s><b><strong>PlanCanada</strong></b></a>. So  impressed!</p>"
,,,,,,,,,
